year,month,year_month,genre,plays,unique_tracks,unique_artists,total_minutes,avg_danceability,avg_energy,avg_valence
2016,6,2016-06,Progressive Metal,33,28,3,96.0,0.534,0.464,0.463
2016,6,2016-06,Progressive Rock,14,10,3,43.7,0.546,0.397,0.496
2016,6,2016-06,Punk Rock,8,5,3,30.9,0.474,0.654,0.526
2016,6,2016-06,Rock,3,1,1,9.8,0.619,0.4,0.603
2016,6,2016-06,Soundtrack,27,15,3,68.9,0.532,0.469,0.48
2016,7,2016-07,Alternative Rock,213,122,14,458.9,0.505,0.537,0.481
2016,7,2016-07,Classic Rock,59,46,12,186.5,0.545,0.572,0.559
2016,7,2016-07,Doom Metal,3,3,1,1.3,0.62,0.447,0.711
2016,7,2016-07,Electronic,56,27,4,98.2,0.521,0.54,0.595
2016,7,2016-07,Grunge,4,4,2,11.3,0.546,0.607,0.466
2016,7,2016-07,Hard Rock,78,50,6,188.9,0.481,0.581,0.435
2016,7,2016-07,Hip Hop,2,2,2,4.0,0.746,0.574,0.538
2016,7,2016-07,Indie Rock,12,10,5,44.9,0.394,0.464,0.523
2016,7,2016-07,Latin Folk,1,1,1,2.2,0.572,0.693,0.315
2016,7,2016-07,Latin Rock,7,7,2,30.7,0.431,0.429,0.489
2016,7,2016-07,Metal,5,5,2,23.2,0.312,0.418,0.253
2016,7,2016-07,Other,2517,1609,501,5973.4,0.501,0.517,0.497
2016,7,2016-07,Pop,42,21,7,114.5,0.506,0.43,0.366
2016,7,2016-07,Pop Rock,127,75,8,337.5,0.502,0.461,0.491
2016,7,2016-07,Post-Hardcore,6,3,1,5.8,0.658,0.462,0.406
2016,7,2016-07,Post-Rock,11,7,1,39.9,0.503,0.493,0.377
2016,7,2016-07,Power Metal,48,31,2,85.4,0.547,0.539,0.54
2016,7,2016-07,Progressive Metal,46,33,4,77.6,0.576,0.536,0.47
2016,7,2016-07,Progressive Rock,44,38,2,164.3,0.468,0.383,0.398
2016,7,2016-07,Punk Rock,12,8,4,25.6,0.568,0.561,0.448
2016,7,2016-07,Rock,1,1,1,3.8,0.619,0.4,0.603
2016,7,2016-07,Soundtrack,30,8,3,55.8,0.546,0.595,0.475
2016,7,2016-07,Symphonic Metal,1,1,1,1.3,0.199,0.721,0.359
2016,8,2016-08,Alternative Rock,145,82,10,218.2,0.52,0.526,0.479
2016,8,2016-08,Classic Rock,25,15,5,15.7,0.495,0.491,0.386
2016,8,2016-08,Electronic,74,43,3,199.1,0.522,0.499,0.508
2016,8,2016-08,Grunge,1,1,1,0.3,0.395,0.532,0.297
2016,8,2016-08,Hard Rock,40,24,4,67.7,0.394,0.532,0.502
2016,8,2016-08,Indie Rock,4,4,2,7.4,0.488,0.466,0.358
2016,8,2016-08,Latin Rock,19,19,3,57.7,0.499,0.516,0.449
2016,8,2016-08,Metal,9,9,3,33.1,0.456,0.609,0.41
2016,8,2016-08,Other,1242,762,271,2749.7,0.485,0.509,0.493
2016,8,2016-08,Pop,4,3,2,1.3,0.468,0.462,0.308
2016,8,2016-08,Pop Rock,56,36,6,90.8,0.536,0.516,0.526
2016,8,2016-08,Post-Hardcore,14,11,2,31.7,0.551,0.381,0.531
2016,8,2016-08,Post-Rock,7,2,1,7.3,0.546,0.528,0.408
2016,8,2016-08,Power Metal,48,27,1,62.8,0.552,0.482,0.568
2016,8,2016-08,Progressive Metal,92,39,2,362.3,0.652,0.485,0.535
2016,8,2016-08,Progressive Rock,17,9,2,52.8,0.343,0.558,0.406
2016,8,2016-08,Punk Rock,1,1,1,0.2,0.728,0.406,0.171
2016,8,2016-08,Soundtrack,16,8,2,37.9,0.494,0.548,0.495
2016,9,2016-09,Alternative Rock,31,25,8,44.5,0.5,0.483,0.437
2016,9,2016-09,Classic Rock,9,7,4,1.2,0.471,0.523,0.44
2016,9,2016-09,Electronic,15,11,1,50.5,0.517,0.514,0.497
2016,9,2016-09,Grunge,7,6,1,21.9,0.426,0.713,0.471
2016,9,2016-09,Hard Rock,22,14,2,45.3,0.421,0.471,0.505
2016,9,2016-09,Other,290,229,89,608.4,0.502,0.546,0.466
2016,9,2016-09,Pop,3,2,2,0.2,0.533,0.745,0.462
2016,9,2016-09,Pop Rock,4,4,2,0.4,0.552,0.352,0.38
2016,9,2016-09,Post-Rock,1,1,1,4.8,0.616,0.297,0.049
2016,9,2016-09,Power Metal,16,11,1,37.4,0.409,0.498,0.641
2016,9,2016-09,Progressive Metal,14,10,2,50.3,0.627,0.511,0.587
2016,9,2016-09,Progressive Rock,22,17,2,92.4,0.444,0.524,0.464
2016,9,2016-09,Soundtrack,4,3,2,7.0,0.684,0.497,0.254
2016,10,2016-10,Alternative Rock,132,79,12,222.8,0.526,0.572,0.514
2016,10,2016-10,Classic Rock,22,14,5,11.7,0.508,0.515,0.456
2016,10,2016-10,Electronic,38,26,2,101.9,0.446,0.504,0.494
2016,10,2016-10,Hard Rock,95,53,5,305.9,0.462,0.57,0.419
2016,10,2016-10,Indie Rock,4,4,1,16.0,0.359,0.441,0.456
2016,10,2016-10,Metal,21,13,4,42.4,0.474,0.442,0.433
2016,10,2016-10,Other,1289,773,236,3062.3,0.511,0.528,0.492
2016,10,2016-10,Pop,3,3,3,3.7,0.484,0.542,0.544
2016,10,2016-10,Pop Rock,38,22,5,19.4,0.51,0.503,0.498
2016,10,2016-10,Post-Hardcore,7,5,1,4.4,0.627,0.43,0.468
2016,10,2016-10,Post-Rock,6,2,1,1.2,0.535,0.566,0.468
2016,10,2016-10,Power Metal,52,35,1,125.2,0.496,0.468,0.571
2016,10,2016-10,Progressive Metal,60,46,2,200.4,0.558,0.478,0.461
2016,10,2016-10,Progressive Rock,45,19,3,118.1,0.452,0.552,0.479
2016,10,2016-10,Punk Rock,41,17,2,114.6,0.425,0.503,0.405
2016,10,2016-10,Soundtrack,7,1,1,14.6,0.531,0.882,0.702
2016,11,2016-11,Alternative Rock,100,44,6,290.0,0.512,0.485,0.539
2016,11,2016-11,Classic Rock,4,3,2,0.8,0.467,0.679,0.534
2016,11,2016-11,Electronic,13,10,3,30.3,0.55,0.423,0.409
2016,11,2016-11,Hard Rock,55,23,4,206.2,0.41,0.513,0.431
2016,11,2016-11,Hip Hop,18,17,1,63.5,0.54,0.407,0.516
2016,11,2016-11,Latin Rock,12,7,1,21.4,0.415,0.546,0.502
2016,11,2016-11,Other,825,526,155,2521.5,0.528,0.515,0.499
2016,11,2016-11,Pop,2,1,1,0.6,0.481,0.847,0.468
2016,11,2016-11,Pop Rock,6,6,3,9.1,0.537,0.332,0.434
2016,11,2016-11,Post-Rock,2,1,1,4.9,0.616,0.297,0.049
2016,11,2016-11,Power Metal,16,12,1,42.7,0.414,0.499,0.56
2016,11,2016-11,Progressive Metal,71,37,2,349.0,0.551,0.493,0.411
2016,11,2016-11,Progressive Rock,103,51,4,436.4,0.476,0.541,0.539
2016,11,2016-11,Punk Rock,10,9,3,20.6,0.513,0.51,0.344
2016,11,2016-11,Soundtrack,50,32,6,119.5,0.468,0.521,0.47
2016,12,2016-12,Alternative Rock,144,68,8,217.7,0.477,0.492,0.505
2016,12,2016-12,Classic Rock,17,12,3,13.1,0.485,0.603,0.517
2016,12,2016-12,Electronic,29,20,3,65.0,0.423,0.515,0.483
2016,12,2016-12,Hard Rock,113,59,4,322.3,0.462,0.508,0.461
2016,12,2016-12,Indie Rock,1,1,1,3.3,0.508,0.619,0.591
2016,12,2016-12,Latin Rock,19,13,1,5.4,0.442,0.553,0.433
2016,12,2016-12,Metal,9,7,4,22.2,0.441,0.782,0.379
2016,12,2016-12,Other,1577,844,266,3186.8,0.489,0.499,0.501
2016,12,2016-12,Pop,5,3,2,7.9,0.522,0.601,0.399
2016,12,2016-12,Pop Rock,33,23,4,40.4,0.5,0.501,0.46
2016,12,2016-12,Post-Hardcore,3,1,1,3.7,0.679,0.359,0.288
2016,12,2016-12,Power Metal,64,33,1,65.6,0.544,0.461,0.575
2016,12,2016-12,Progressive Metal,77,32,4,278.4,0.557,0.511,0.37
2016,12,2016-12,Progressive Rock,208,72,6,518.1,0.454,0.524,0.47
2016,12,2016-12,Punk Rock,15,10,1,15.6,0.489,0.484,0.36
2016,12,2016-12,Soundtrack,13,11,4,34.1,0.607,0.509,0.377
2016,12,2016-12,Symphonic Metal,19,17,2,53.4,0.545,0.472,0.396
2017,1,2017-01,Alternative Rock,85,54,9,174.5,0.516,0.507,0.529
2017,1,2017-01,Classic Rock,11,7,3,6.9,0.507,0.498,0.38
2017,1,2017-01,Electronic,83,29,2,263.5,0.462,0.468,0.482
2017,1,2017-01,Grunge,2,2,1,6.8,0.329,0.384,0.268
2017,1,2017-01,Hard Rock,33,16,3,94.7,0.457,0.547,0.46
2017,1,2017-01,Indie Rock,1,1,1,0.3,0.508,0.619,0.591
2017,1,2017-01,Latin Rock,13,10,1,20.4,0.392,0.523,0.492
2017,1,2017-01,Metal,2,2,2,5.2,0.548,0.831,0.056
2017,1,2017-01,Other,1220,676,176,3410.7,0.483,0.532,0.448
2017,1,2017-01,Pop,2,1,1,7.7,0.376,0.229,0.157
2017,1,2017-01,Pop Rock,25,16,4,53.6,0.481,0.419,0.443
2017,1,2017-01,Post-Hardcore,2,1,1,3.7,0.679,0.359,0.288
2017,1,2017-01,Power Metal,33,24,1,75.7,0.506,0.507,0.627
2017,1,2017-01,Progressive Metal,109,49,4,319.6,0.544,0.502,0.378
2017,1,2017-01,Progressive Rock,206,99,8,878.1,0.451,0.473,0.47
2017,1,2017-01,Punk Rock,8,6,2,0.2,0.471,0.55,0.32
2017,1,2017-01,Soundtrack,35,26,4,77.1,0.483,0.521,0.386
2017,1,2017-01,Symphonic Metal,40,25,2,147.0,0.474,0.459,0.421
2017,2,2017-02,Alternative Rock,105,73,9,158.6,0.481,0.494,0.499
2017,2,2017-02,Classic Rock,16,10,3,27.4,0.49,0.718,0.521
2017,2,2017-02,Electronic,175,73,5,394.4,0.516,0.473,0.46
2017,2,2017-02,Grunge,5,4,1,18.0,0.619,0.46,0.581
2017,2,2017-02,Hard Rock,25,17,3,82.8,0.456,0.546,0.374
2017,2,2017-02,Latin Rock,3,3,1,0.3,0.445,0.608,0.579
2017,2,2017-02,Metal,21,21,5,93.2,0.558,0.626,0.419
2017,2,2017-02,Other,1344,885,224,3682.0,0.499,0.517,0.475
2017,2,2017-02,Pop,2,2,2,4.4,0.575,0.429,0.458
2017,2,2017-02,Pop Rock,29,15,5,49.1,0.534,0.446,0.538
2017,2,2017-02,Post-Rock,2,1,1,7.6,0.494,0.701,0.678
2017,2,2017-02,Power Metal,18,15,1,47.2,0.48,0.537,0.597
2017,2,2017-02,Progressive Metal,108,54,5,424.1,0.563,0.494,0.438
2017,2,2017-02,Progressive Rock,253,123,8,843.2,0.446,0.498,0.493
2017,2,2017-02,Punk Rock,2,2,1,3.4,0.75,0.413,0.267
2017,2,2017-02,Soundtrack,28,24,3,35.2,0.451,0.493,0.523
2017,2,2017-02,Symphonic Metal,65,40,2,150.4,0.465,0.436,0.523
2017,3,2017-03,Alternative Rock,190,106,12,370.9,0.492,0.475,0.477
2017,3,2017-03,Classic Rock,37,31,9,52.6,0.497,0.554,0.54
2017,3,2017-03,Classical,1,1,1,3.9,0.478,0.771,0.53
2017,3,2017-03,Electronic,120,44,7,307.8,0.51,0.509,0.487
2017,3,2017-03,Grunge,34,27,3,115.0,0.496,0.491,0.556
2017,3,2017-03,Hard Rock,38,29,5,52.5,0.436,0.489,0.474
2017,3,2017-03,Indie Rock,118,37,5,117.2,0.542,0.639,0.575
2017,3,2017-03,Latin Rock,8,7,3,6.7,0.367,0.459,0.597
2017,3,2017-03,Metal,51,44,8,152.7,0.528,0.618,0.419
2017,3,2017-03,Other,2757,1954,450,5655.3,0.499,0.51,0.51
2017,3,2017-03,Pop,16,15,8,28.6,0.45,0.475,0.46
2017,3,2017-03,Pop Rock,68,59,5,153.6,0.574,0.506,0.532
2017,3,2017-03,Post-Hardcore,3,1,1,3.7,0.679,0.359,0.288
2017,3,2017-03,Power Metal,36,27,2,90.1,0.459,0.475,0.535
2017,3,2017-03,Progressive Metal,129,86,4,304.1,0.545,0.52,0.445
2017,3,2017-03,Progressive Rock,195,94,9,519.3,0.467,0.499,0.463
2017,3,2017-03,Punk Rock,253,142,9,479.7,0.487,0.525,0.486
2017,3,2017-03,Rock,3,1,1,11.6,0.619,0.4,0.603
2017,3,2017-03,Soundtrack,10,9,3,13.4,0.43,0.41,0.609
2017,3,2017-03,Symphonic Metal,35,30,3,111.2,0.422,0.46,0.521
2017,4,2017-04,Alternative Metal,6,4,1,10.1,0.349,0.804,0.481
2017,4,2017-04,Alternative Rock,227,113,13,527.5,0.453,0.537,0.557
2017,4,2017-04,Classic Rock,22,16,7,49.0,0.486,0.6,0.428
2017,4,2017-04,Classical,3,3,1,12.5,0.476,0.416,0.188
2017,4,2017-04,Electronic,31,17,4,81.8,0.473,0.486,0.476
2017,4,2017-04,Grunge,40,25,2,78.9,0.501,0.559,0.568
2017,4,2017-04,Hard Rock,12,12,3,34.3,0.444,0.617,0.386
2017,4,2017-04,Hip Hop,1,1,1,0.3,0.569,0.831,0.348
2017,4,2017-04,Indie Rock,89,30,6,186.2,0.5,0.584,0.577
2017,4,2017-04,Latin Rock,40,20,4,78.9,0.56,0.483,0.605
2017,4,2017-04,Metal,13,11,4,20.7,0.537,0.535,0.431
2017,4,2017-04,Other,2202,1247,431,4905.6,0.51,0.529,0.528
2017,4,2017-04,Pop,36,28,8,108.2,0.397,0.54,0.457
2017,4,2017-04,Pop Rock,27,22,6,46.3,0.565,0.432,0.544
2017,4,2017-04,Post-Hardcore,1,1,1,0.1,0.679,0.359,0.288
2017,4,2017-04,Post-Rock,1,1,1,0.0,0.438,0.528,0.264
2017,4,2017-04,Power Metal,14,10,1,37.6,0.533,0.489,0.507
2017,4,2017-04,Progressive Metal,60,35,3,112.4,0.554,0.47,0.458
2017,4,2017-04,Progressive Rock,129,68,7,408.8,0.473,0.503,0.488
2017,4,2017-04,Punk Rock,124,71,6,197.2,0.556,0.488,0.506
2017,4,2017-04,Soundtrack,1,1,1,3.7,0.67,0.579,0.266
2017,4,2017-04,Symphonic Metal,10,6,3,13.8,0.464,0.395,0.478
2017,5,2017-05,Alternative Metal,1,1,1,2.1,0.543,0.405,0.641
2017,5,2017-05,Alternative Rock,351,137,14,855.8,0.473,0.552,0.515
2017,5,2017-05,Classic Rock,38,30,6,69.7,0.501,0.534,0.454
2017,5,2017-05,Classical,1,1,1,0.0,0.478,0.771,0.53
2017,5,2017-05,Electronic,83,42,5,202.5,0.524,0.468,0.49
2017,5,2017-05,Grunge,23,15,4,62.5,0.469,0.36,0.424
2017,5,2017-05,Hard Rock,66,49,4,196.4,0.469,0.567,0.45
2017,5,2017-05,Indie Rock,195,55,7,447.8,0.53,0.576,0.577
2017,5,2017-05,Latin Rock,9,8,2,23.5,0.411,0.523,0.642
2017,5,2017-05,Metal,33,25,9,102.9,0.537,0.564,0.443
2017,5,2017-05,Other,3814,2126,586,8691.3,0.505,0.496,0.508
2017,5,2017-05,Pop,50,35,16,91.5,0.489,0.445,0.471
2017,5,2017-05,Pop Rock,146,69,8,218.8,0.506,0.47,0.436
2017,5,2017-05,Post-Hardcore,1,1,1,0.0,0.679,0.359,0.288
2017,5,2017-05,Power Metal,44,25,1,69.5,0.493,0.433,0.529
2017,5,2017-05,Progressive Metal,71,38,3,255.0,0.591,0.487,0.461
2017,5,2017-05,Progressive Rock,333,163,10,833.0,0.481,0.509,0.483
2017,5,2017-05,Punk Rock,230,112,9,456.9,0.496,0.491,0.494
2017,5,2017-05,Rock,20,4,3,48.8,0.667,0.534,0.708
2017,5,2017-05,Soundtrack,28,12,4,71.5,0.44,0.591,0.469
2017,5,2017-05,Symphonic Metal,8,8,3,16.7,0.496,0.475,0.473
2017,6,2017-06,Alternative Rock,202,116,14,324.2,0.492,0.526,0.546
2017,6,2017-06,Classic Rock,56,43,8,78.8,0.466,0.523,0.533
2017,6,2017-06,Electronic,24,19,5,50.1,0.464,0.524,0.504
2017,6,2017-06,Grunge,10,8,4,11.3,0.419,0.539,0.395
2017,6,2017-06,Hard Rock,70,56,7,137.4,0.469,0.547,0.455
2017,6,2017-06,Hip Hop,2,1,1,0.0,0.248,0.404,0.711
2017,6,2017-06,Indie Rock,70,35,8,116.8,0.488,0.591,0.588
2017,6,2017-06,Latin Folk,1,1,1,0.5,0.584,0.84,0.378
2017,6,2017-06,Latin Pop,1,1,1,0.0,0.541,0.259,0.322
2017,6,2017-06,Latin Rock,84,35,6,172.4,0.465,0.461,0.47
2017,6,2017-06,Metal,44,32,7,131.2,0.508,0.615,0.527
2017,6,2017-06,Other,3885,2354,731,7482.9,0.487,0.517,0.493
2017,6,2017-06,Pop,82,56,15,180.4,0.488,0.505,0.393
2017,6,2017-06,Pop Rock,133,52,9,263.1,0.501,0.505,0.421
2017,6,2017-06,Post-Hardcore,1,1,1,1.2,0.679,0.359,0.288
2017,6,2017-06,Post-Rock,1,1,1,0.0,0.438,0.528,0.264
2017,6,2017-06,Power Metal,50,35,2,109.9,0.477,0.501,0.539
2017,6,2017-06,Progressive Metal,71,46,4,222.6,0.569,0.52,0.439
2017,6,2017-06,Progressive Rock,395,155,9,974.2,0.48,0.526,0.449
2017,6,2017-06,Punk Rock,65,35,6,105.2,0.506,0.482,0.449
2017,6,2017-06,R&B,1,1,1,0.0,0.487,0.427,0.158
2017,6,2017-06,Rock,17,5,5,37.1,0.658,0.448,0.53
2017,6,2017-06,Soundtrack,36,23,4,26.4,0.482,0.517,0.537
2017,6,2017-06,Symphonic Metal,41,24,3,140.5,0.48,0.466,0.55
2017,7,2017-07,Alternative Metal,1,1,1,0.1,0.543,0.405,0.641
2017,7,2017-07,Alternative Rock,285,165,13,612.2,0.485,0.572,0.514
2017,7,2017-07,Classic Rock,47,40,10,120.2,0.55,0.498,0.494
2017,7,2017-07,Electronic,40,28,6,84.1,0.519,0.496,0.4
2017,7,2017-07,Grunge,4,4,3,4.4,0.424,0.562,0.575
2017,7,2017-07,Hard Rock,82,48,6,244.8,0.483,0.554,0.415
2017,7,2017-07,Hip Hop,1,1,1,0.0,0.249,0.772,0.113
2017,7,2017-07,Indie Rock,47,29,10,65.8,0.483,0.524,0.546
2017,7,2017-07,Latin Rock,23,19,6,31.5,0.477,0.497,0.52
2017,7,2017-07,Metal,33,21,8,67.1,0.464,0.638,0.396
2017,7,2017-07,Other,3001,1924,628,5972.6,0.507,0.527,0.487
2017,7,2017-07,Pop,72,31,12,170.8,0.545,0.51,0.433
2017,7,2017-07,Pop Rock,244,72,8,489.3,0.49,0.539,0.412
2017,7,2017-07,Power Metal,36,21,2,61.3,0.439,0.46,0.52
2017,7,2017-07,Progressive Metal,104,65,5,322.9,0.543,0.484,0.413
2017,7,2017-07,Progressive Rock,209,91,9,467.8,0.475,0.513,0.477
2017,7,2017-07,Punk Rock,62,45,5,106.0,0.54,0.505,0.489
2017,7,2017-07,Rock,12,4,4,28.2,0.621,0.529,0.562
2017,7,2017-07,Soundtrack,42,32,5,123.6,0.471,0.565,0.595
2017,7,2017-07,Symphonic Metal,29,20,3,129.5,0.498,0.47,0.529
2017,8,2017-08,Alternative Rock,138,83,12,234.6,0.494,0.508,0.522
2017,8,2017-08,Classic Rock,50,37,12,85.9,0.533,0.614,0.55
2017,8,2017-08,Electronic,27,23,3,90.2,0.476,0.498,0.389
2017,8,2017-08,Grunge,13,13,3,31.9,0.472,0.397,0.523
2017,8,2017-08,Hard Rock,18,16,7,14.4,0.465,0.623,0.447
2017,8,2017-08,Hip Hop,2,2,1,9.8,0.643,0.386,0.528
2017,8,2017-08,Indie Rock,39,29,9,67.8,0.458,0.501,0.572
2017,8,2017-08,Latin Folk,1,1,1,0.3,0.697,0.532,0.54
2017,8,2017-08,Latin Rock,158,75,5,449.5,0.483,0.479,0.479
2017,8,2017-08,Metal,12,12,6,11.2,0.529,0.651,0.392
2017,8,2017-08,Other,2460,1545,520,5503.3,0.489,0.505,0.474
2017,8,2017-08,Pop,146,46,15,352.8,0.576,0.511,0.475
2017,8,2017-08,Pop Rock,108,44,11,260.9,0.492,0.531,0.423
2017,8,2017-08,Power Metal,37,31,1,65.9,0.52,0.442,0.532
2017,8,2017-08,Progressive Metal,58,43,4,149.0,0.566,0.489,0.504
2017,8,2017-08,Progressive Rock,179,92,9,604.4,0.468,0.562,0.509
2017,8,2017-08,Punk Rock,37,33,5,76.7,0.555,0.475,0.48
2017,8,2017-08,R&B,3,3,1,8.1,0.539,0.702,0.45
2017,8,2017-08,Rock,6,2,2,13.1,0.678,0.548,0.711
2017,8,2017-08,Soundtrack,13,7,1,31.5,0.41,0.568,0.628
2017,8,2017-08,Symphonic Metal,5,4,1,3.9,0.322,0.38,0.427
2017,9,2017-09,Alternative Metal,3,2,1,4.3,0.321,0.832,0.546
2017,9,2017-09,Alternative Rock,129,79,11,286.8,0.453,0.538,0.53
2017,9,2017-09,Classic Rock,24,18,7,47.3,0.432,0.582,0.459
2017,9,2017-09,Electronic,66,46,4,228.1,0.462,0.524,0.435
2017,9,2017-09,Folk,1,1,1,0.0,0.684,0.29,0.136
2017,9,2017-09,Grunge,4,3,2,3.6,0.606,0.693,0.574
2017,9,2017-09,Hard Rock,46,30,7,126.9,0.502,0.541,0.389
2017,9,2017-09,Hip Hop,5,4,2,11.1,0.687,0.796,0.517
2017,9,2017-09,Indie Rock,14,12,7,30.8,0.618,0.572,0.468
2017,9,2017-09,Latin Pop,1,1,1,4.0,0.425,0.954,0.933
2017,9,2017-09,Latin Rock,58,44,6,117.2,0.492,0.475,0.51
2017,9,2017-09,Metal,85,63,9,222.7,0.55,0.521,0.465
2017,9,2017-09,Other,2400,1596,550,5375.8,0.489,0.535,0.477
2017,9,2017-09,Pop,269,66,14,586.0,0.465,0.416,0.498
2017,9,2017-09,Pop Rock,99,51,9,271.4,0.458,0.543,0.442
2017,9,2017-09,Post-Hardcore,17,16,2,41.7,0.489,0.463,0.476
2017,9,2017-09,Post-Rock,1,1,1,0.2,0.616,0.297,0.049
2017,9,2017-09,Power Metal,7,7,2,4.4,0.475,0.636,0.564
2017,9,2017-09,Progressive Metal,54,39,4,179.8,0.513,0.538,0.43
2017,9,2017-09,Progressive Rock,105,67,8,383.8,0.454,0.534,0.517
2017,9,2017-09,Punk Rock,50,43,7,129.7,0.485,0.566,0.499
2017,9,2017-09,Rock,5,3,3,13.1,0.685,0.559,0.709
2017,9,2017-09,Soundtrack,6,6,1,5.7,0.43,0.552,0.509
2017,9,2017-09,Symphonic Metal,11,9,3,0.8,0.556,0.509,0.491
2017,10,2017-10,Alternative Metal,4,2,1,0.0,0.551,0.835,0.225
2017,10,2017-10,Alternative Rock,86,63,13,195.1,0.543,0.53,0.512
2017,10,2017-10,Classic Rock,49,37,12,130.8,0.492,0.556,0.51
2017,10,2017-10,Electronic,21,15,4,38.2,0.373,0.501,0.504
2017,10,2017-10,Grunge,13,10,3,32.0,0.534,0.532,0.531
2017,10,2017-10,Hard Rock,52,32,6,154.0,0.504,0.538,0.368
2017,10,2017-10,Hip Hop,13,12,2,36.2,0.651,0.507,0.493
2017,10,2017-10,Indie Rock,17,15,5,19.2,0.509,0.554,0.571
2017,10,2017-10,Latin Folk,7,6,1,12.0,0.483,0.574,0.521
2017,10,2017-10,Latin Pop,3,3,2,4.7,0.487,0.52,0.735
2017,10,2017-10,Latin Rock,132,89,10,317.7,0.416,0.499,0.569
2017,10,2017-10,Metal,237,108,10,594.2,0.461,0.528,0.452
2017,10,2017-10,Other,3404,2319,945,6610.8,0.5,0.524,0.493
2017,10,2017-10,Pop,232,78,19,604.4,0.494,0.478,0.514
2017,10,2017-10,Pop Rock,120,67,9,298.6,0.494,0.528,0.42
2017,10,2017-10,Power Metal,21,18,2,66.0,0.518,0.528,0.584
2017,10,2017-10,Progressive Metal,68,42,4,167.0,0.508,0.561,0.43
2017,10,2017-10,Progressive Rock,169,112,10,498.0,0.474,0.501,0.503
2017,10,2017-10,Punk Rock,32,23,8,40.6,0.511,0.599,0.522
2017,10,2017-10,R&B,5,4,1,17.0,0.489,0.786,0.423
2017,10,2017-10,Rock,8,6,4,23.0,0.608,0.405,0.408
2017,10,2017-10,Soundtrack,4,4,1,19.4,0.421,0.631,0.498
2017,10,2017-10,Symphonic Metal,5,5,3,16.4,0.373,0.469,0.343
2017,11,2017-11,Alternative Rock,151,103,12,329.8,0.508,0.549,0.499
2017,11,2017-11,Classic Rock,65,52,15,158.8,0.502,0.574,0.566
2017,11,2017-11,Classical,2,2,1,1.7,0.609,0.68,0.522
2017,11,2017-11,Electronic,73,44,5,205.2,0.529,0.475,0.447
2017,11,2017-11,Grunge,12,11,5,32.0,0.401,0.575,0.488
2017,11,2017-11,Hard Rock,45,31,6,51.6,0.399,0.547,0.476
2017,11,2017-11,Hip Hop,6,6,3,25.5,0.693,0.459,0.364
2017,11,2017-11,Indie Rock,28,21,7,58.4,0.528,0.51,0.55
2017,11,2017-11,Latin Folk,2,2,1,6.8,0.538,0.351,0.451
2017,11,2017-11,Latin Rock,101,70,9,193.0,0.444,0.515,0.511
2017,11,2017-11,Metal,157,72,6,308.9,0.465,0.525,0.472
2017,11,2017-11,Other,2996,2166,812,5872.0,0.509,0.536,0.492
2017,11,2017-11,Pop,123,67,22,268.6,0.483,0.505,0.464
2017,11,2017-11,Pop Rock,102,69,10,229.7,0.515,0.539,0.465
2017,11,2017-11,Post-Hardcore,1,1,1,0.0,0.612,0.194,0.472
2017,11,2017-11,Post-Rock,1,1,1,0.0,0.494,0.701,0.678
2017,11,2017-11,Power Metal,13,13,1,7.0,0.464,0.378,0.549
2017,11,2017-11,Progressive Metal,49,35,4,141.2,0.495,0.531,0.426
2017,11,2017-11,Progressive Rock,162,108,9,441.9,0.458,0.48,0.479
2017,11,2017-11,Punk Rock,35,29,5,41.9,0.437,0.567,0.445
2017,11,2017-11,R&B,4,2,1,9.9,0.417,0.798,0.393
2017,11,2017-11,Rock,7,6,5,16.8,0.65,0.449,0.52
2017,11,2017-11,Soundtrack,11,10,3,7.7,0.452,0.453,0.464
2017,11,2017-11,Symphonic Metal,6,5,1,6.2,0.34,0.424,0.489
2017,12,2017-12,Alternative Rock,39,31,7,54.7,0.484,0.509,0.517
2017,12,2017-12,Classic Rock,13,13,5,20.0,0.474,0.552,0.445
2017,12,2017-12,Electronic,19,14,2,24.7,0.349,0.494,0.477
2017,12,2017-12,Hard Rock,10,7,3,27.1,0.49,0.578,0.367
2017,12,2017-12,Indie Rock,10,7,2,11.0,0.475,0.492,0.494
2017,12,2017-12,Latin Folk,1,1,1,0.1,0.642,0.669,0.589
2017,12,2017-12,Latin Rock,50,35,4,74.2,0.458,0.546,0.438
2017,12,2017-12,Metal,37,18,4,45.7,0.473,0.507,0.362
2017,12,2017-12,Other,656,493,183,1064.2,0.518,0.514,0.471
2017,12,2017-12,Pop,29,18,4,72.1,0.472,0.485,0.482
2017,12,2017-12,Pop Rock,12,7,4,15.8,0.378,0.604,0.439
2017,12,2017-12,Post-Rock,2,2,1,3.7,0.555,0.499,0.364
2017,12,2017-12,Power Metal,19,16,1,33.6,0.476,0.392,0.418
2017,12,2017-12,Progressive Metal,24,13,2,54.6,0.475,0.593,0.316
2017,12,2017-12,Progressive Rock,68,51,7,76.8,0.493,0.5,0.496
2017,12,2017-12,Punk Rock,3,3,1,4.3,0.263,0.663,0.351
2017,12,2017-12,Soundtrack,2,2,2,7.7,0.552,0.446,0.559
2017,12,2017-12,Symphonic Metal,7,7,3,20.7,0.32,0.575,0.577
2018,1,2018-01,Alternative Rock,65,30,5,187.8,0.515,0.451,0.572
2018,1,2018-01,Classic Rock,1,1,1,4.9,0.069,0.788,0.707
